label	pos	layer	type	output	weights	qtypes	engine	rel_l2_vs_ref	cos_vs_ref
orig	4	23	full_attention	attn_output-23	attn_output.weight	Q4_K	apr	0.025396	0.999677
orig	4	23	full_attention	ffn_out-23	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.009533	0.999956
orig	4	23	full_attention	ffn_out-23	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.010004	0.999951
orig	28	0	linear_gated_deltanet	z-0	attn_gate.weight	Q4_K	llama	0.006454	0.999979
orig	28	0	linear_gated_deltanet	z-0	attn_gate.weight	Q4_K	apr	0.006454	0.999979
orig	28	0	linear_gated_deltanet	linear_attn_out-0	ssm_out.weight	Q5_K	llama	0.038810	0.999247
orig	28	0	linear_gated_deltanet	linear_attn_out-0	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	28	0	linear_gated_deltanet	ffn_out-0	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.020456	0.999791
orig	28	0	linear_gated_deltanet	ffn_out-0	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.014224	0.999899
orig	28	1	linear_gated_deltanet	z-1	attn_gate.weight	Q4_K	llama	0.007543	0.999972
orig	28	1	linear_gated_deltanet	z-1	attn_gate.weight	Q4_K	apr	0.007691	0.999970
orig	28	1	linear_gated_deltanet	linear_attn_out-1	ssm_out.weight	Q5_K	llama	0.019474	0.999811
orig	28	1	linear_gated_deltanet	linear_attn_out-1	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	28	1	linear_gated_deltanet	ffn_out-1	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.016433	0.999865
orig	28	1	linear_gated_deltanet	ffn_out-1	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.013275	0.999912
orig	28	2	linear_gated_deltanet	z-2	attn_gate.weight	Q4_K	llama	0.006690	0.999978
orig	28	2	linear_gated_deltanet	z-2	attn_gate.weight	Q4_K	apr	0.007489	0.999977
orig	28	2	linear_gated_deltanet	linear_attn_out-2	ssm_out.weight	Q5_K	llama	0.050329	0.998733
orig	28	2	linear_gated_deltanet	linear_attn_out-2	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	28	2	linear_gated_deltanet	ffn_out-2	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.024057	0.999720
orig	28	2	linear_gated_deltanet	ffn_out-2	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.014552	0.999897
orig	28	3	full_attention	attn_output-3	attn_output.weight	Q4_K	llama	0.028786	0.999587
orig	28	3	full_attention	attn_output-3	attn_output.weight	Q4_K	apr	0.028768	0.999586
orig	28	3	full_attention	ffn_out-3	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.020186	0.999797
orig	28	3	full_attention	ffn_out-3	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.022858	0.999740
orig	28	4	linear_gated_deltanet	z-4	attn_gate.weight	Q4_K	llama	0.005494	0.999986
orig	28	4	linear_gated_deltanet	z-4	attn_gate.weight	Q4_K	apr	0.005636	0.999986
orig	28	4	linear_gated_deltanet	linear_attn_out-4	ssm_out.weight	Q5_K	llama	0.025776	0.999674
orig	28	4	linear_gated_deltanet	linear_attn_out-4	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	28	4	linear_gated_deltanet	ffn_out-4	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.021832	0.999762
orig	28	4	linear_gated_deltanet	ffn_out-4	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.021452	0.999770
orig	28	5	linear_gated_deltanet	z-5	attn_gate.weight	Q4_K	llama	0.006694	0.999978
orig	28	5	linear_gated_deltanet	z-5	attn_gate.weight	Q4_K	apr	0.007839	0.999974
orig	28	5	linear_gated_deltanet	linear_attn_out-5	ssm_out.weight	Q5_K	llama	0.029084	0.999578
orig	28	5	linear_gated_deltanet	linear_attn_out-5	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	28	5	linear_gated_deltanet	ffn_out-5	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.022607	0.999745
orig	28	5	linear_gated_deltanet	ffn_out-5	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.016209	0.999869
orig	28	6	linear_gated_deltanet	z-6	attn_gate.weight	Q4_K	llama	0.006822	0.999977
orig	28	6	linear_gated_deltanet	z-6	attn_gate.weight	Q4_K	apr	0.006585	0.999981
orig	28	6	linear_gated_deltanet	linear_attn_out-6	ssm_out.weight	Q5_K	llama	0.022579	0.999746
orig	28	6	linear_gated_deltanet	linear_attn_out-6	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	28	6	linear_gated_deltanet	ffn_out-6	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.026245	0.999660
orig	28	6	linear_gated_deltanet	ffn_out-6	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.027190	0.999633
orig	28	7	full_attention	attn_output-7	attn_output.weight	Q4_K	llama	0.041093	0.999156
orig	28	7	full_attention	attn_output-7	attn_output.weight	Q4_K	apr	0.040543	0.999185
orig	28	7	full_attention	ffn_out-7	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.024945	0.999690
orig	28	7	full_attention	ffn_out-7	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.027569	0.999620
orig	28	8	linear_gated_deltanet	z-8	attn_gate.weight	Q4_K	llama	0.007691	0.999971
orig	28	8	linear_gated_deltanet	z-8	attn_gate.weight	Q4_K	apr	0.006974	0.999977
orig	28	8	linear_gated_deltanet	linear_attn_out-8	ssm_out.weight	Q5_K	llama	0.039600	0.999217
orig	28	8	linear_gated_deltanet	linear_attn_out-8	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	28	8	linear_gated_deltanet	ffn_out-8	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.024559	0.999698
orig	28	8	linear_gated_deltanet	ffn_out-8	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.019911	0.999803
orig	28	9	linear_gated_deltanet	z-9	attn_gate.weight	Q4_K	llama	0.008261	0.999978
orig	28	9	linear_gated_deltanet	z-9	attn_gate.weight	Q4_K	apr	0.005640	0.999985
orig	28	9	linear_gated_deltanet	linear_attn_out-9	ssm_out.weight	Q5_K	llama	0.022050	0.999758
orig	28	9	linear_gated_deltanet	linear_attn_out-9	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	28	9	linear_gated_deltanet	ffn_out-9	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.025036	0.999689
orig	28	9	linear_gated_deltanet	ffn_out-9	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.025680	0.999672
orig	28	10	linear_gated_deltanet	z-10	attn_gate.weight	Q4_K	llama	0.005603	0.999985
orig	28	10	linear_gated_deltanet	z-10	attn_gate.weight	Q4_K	apr	0.004970	0.999988
orig	28	10	linear_gated_deltanet	linear_attn_out-10	ssm_out.weight	Q5_K	llama	0.019133	0.999817
orig	28	10	linear_gated_deltanet	linear_attn_out-10	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	28	10	linear_gated_deltanet	ffn_out-10	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.023119	0.999735
orig	28	10	linear_gated_deltanet	ffn_out-10	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.023094	0.999734
orig	28	11	full_attention	attn_output-11	attn_output.weight	Q4_K	llama	0.046543	0.998929
orig	28	11	full_attention	attn_output-11	attn_output.weight	Q4_K	apr	0.048406	0.998849
orig	28	11	full_attention	ffn_out-11	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.021788	0.999763
orig	28	11	full_attention	ffn_out-11	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.018869	0.999823
orig	28	12	linear_gated_deltanet	z-12	attn_gate.weight	Q4_K	llama	0.005205	0.999988
orig	28	12	linear_gated_deltanet	z-12	attn_gate.weight	Q4_K	apr	0.005310	0.999986
orig	28	12	linear_gated_deltanet	linear_attn_out-12	ssm_out.weight	Q5_K	llama	0.024239	0.999708
orig	28	12	linear_gated_deltanet	linear_attn_out-12	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	28	12	linear_gated_deltanet	ffn_out-12	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.026482	0.999649
orig	28	12	linear_gated_deltanet	ffn_out-12	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.026487	0.999650
orig	28	13	linear_gated_deltanet	z-13	attn_gate.weight	Q4_K	llama	0.006398	0.999980
orig	28	13	linear_gated_deltanet	z-13	attn_gate.weight	Q4_K	apr	0.006663	0.999978
orig	28	13	linear_gated_deltanet	linear_attn_out-13	ssm_out.weight	Q5_K	llama	0.026309	0.999657
orig	28	13	linear_gated_deltanet	linear_attn_out-13	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	28	13	linear_gated_deltanet	ffn_out-13	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.026305	0.999657
orig	28	13	linear_gated_deltanet	ffn_out-13	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.023697	0.999719
orig	28	14	linear_gated_deltanet	z-14	attn_gate.weight	Q4_K	llama	0.006388	0.999985
orig	28	14	linear_gated_deltanet	z-14	attn_gate.weight	Q4_K	apr	0.005583	0.999984
orig	28	14	linear_gated_deltanet	linear_attn_out-14	ssm_out.weight	Q5_K	llama	0.019194	0.999816
orig	28	14	linear_gated_deltanet	linear_attn_out-14	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	28	14	linear_gated_deltanet	ffn_out-14	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.025220	0.999689
orig	28	14	linear_gated_deltanet	ffn_out-14	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.018060	0.999837
orig	28	15	full_attention	attn_output-15	attn_output.weight	Q4_K	llama	0.055429	0.998493
orig	28	15	full_attention	attn_output-15	attn_output.weight	Q4_K	apr	0.051792	0.998664
orig	28	15	full_attention	ffn_out-15	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.022109	0.999756
orig	28	15	full_attention	ffn_out-15	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.020839	0.999783
orig	28	16	linear_gated_deltanet	z-16	attn_gate.weight	Q4_K	llama	0.004501	0.999990
orig	28	16	linear_gated_deltanet	z-16	attn_gate.weight	Q4_K	apr	0.004656	0.999989
orig	28	16	linear_gated_deltanet	linear_attn_out-16	ssm_out.weight	Q5_K	llama	0.032466	0.999474
orig	28	16	linear_gated_deltanet	linear_attn_out-16	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	28	16	linear_gated_deltanet	ffn_out-16	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.024917	0.999694
orig	28	16	linear_gated_deltanet	ffn_out-16	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.025701	0.999674
orig	28	17	linear_gated_deltanet	z-17	attn_gate.weight	Q4_K	llama	0.005451	0.999986
orig	28	17	linear_gated_deltanet	z-17	attn_gate.weight	Q4_K	apr	0.005638	0.999985
orig	28	17	linear_gated_deltanet	linear_attn_out-17	ssm_out.weight	Q5_K	llama	0.024556	0.999698
orig	28	17	linear_gated_deltanet	linear_attn_out-17	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	28	17	linear_gated_deltanet	ffn_out-17	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.021838	0.999762
orig	28	17	linear_gated_deltanet	ffn_out-17	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.015289	0.999883
orig	28	18	linear_gated_deltanet	z-18	attn_gate.weight	Q4_K	llama	0.005073	0.999987
orig	28	18	linear_gated_deltanet	z-18	attn_gate.weight	Q4_K	apr	0.005011	0.999987
orig	28	18	linear_gated_deltanet	linear_attn_out-18	ssm_out.weight	Q5_K	llama	0.019313	0.999815
orig	28	18	linear_gated_deltanet	linear_attn_out-18	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	28	18	linear_gated_deltanet	ffn_out-18	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.023760	0.999729
orig	28	18	linear_gated_deltanet	ffn_out-18	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.024106	0.999710
orig	28	19	full_attention	attn_output-19	attn_output.weight	Q4_K	llama	0.061055	0.998139
orig	28	19	full_attention	attn_output-19	attn_output.weight	Q4_K	apr	0.061895	0.998093
orig	28	19	full_attention	ffn_out-19	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.027628	0.999619
orig	28	19	full_attention	ffn_out-19	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.027555	0.999621
orig	28	20	linear_gated_deltanet	z-20	attn_gate.weight	Q4_K	llama	0.004413	0.999990
orig	28	20	linear_gated_deltanet	z-20	attn_gate.weight	Q4_K	apr	0.004333	0.999992
orig	28	20	linear_gated_deltanet	linear_attn_out-20	ssm_out.weight	Q5_K	llama	0.023668	0.999720
orig	28	20	linear_gated_deltanet	linear_attn_out-20	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	28	20	linear_gated_deltanet	ffn_out-20	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.025475	0.999676
orig	28	20	linear_gated_deltanet	ffn_out-20	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.016906	0.999857
orig	28	21	linear_gated_deltanet	z-21	attn_gate.weight	Q4_K	llama	0.007082	0.999977
orig	28	21	linear_gated_deltanet	z-21	attn_gate.weight	Q4_K	apr	0.006384	0.999980
orig	28	21	linear_gated_deltanet	linear_attn_out-21	ssm_out.weight	Q5_K	llama	0.023173	0.999731
orig	28	21	linear_gated_deltanet	linear_attn_out-21	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	28	21	linear_gated_deltanet	ffn_out-21	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.025553	0.999677
orig	28	21	linear_gated_deltanet	ffn_out-21	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.017466	0.999848
orig	28	22	linear_gated_deltanet	z-22	attn_gate.weight	Q4_K	llama	0.006375	0.999980
orig	28	22	linear_gated_deltanet	z-22	attn_gate.weight	Q4_K	apr	0.006266	0.999981
orig	28	22	linear_gated_deltanet	linear_attn_out-22	ssm_out.weight	Q5_K	llama	0.037751	0.999288
orig	28	22	linear_gated_deltanet	linear_attn_out-22	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	28	22	linear_gated_deltanet	ffn_out-22	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.025554	0.999696
orig	28	22	linear_gated_deltanet	ffn_out-22	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.016755	0.999866
orig	28	23	full_attention	attn_output-23	attn_output.weight	Q4_K	llama	0.024666	0.999696
orig	28	23	full_attention	attn_output-23	attn_output.weight	Q4_K	apr	0.026031	0.999663
orig	28	23	full_attention	ffn_out-23	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.013494	0.999915
orig	28	23	full_attention	ffn_out-23	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.010589	0.999946
