label	pos	layer	type	output	weights	qtypes	engine	rel_l2_vs_ref	cos_vs_ref
orig	4	23	full_attention	attn_output-23	attn_output.weight	Q4_K	apr	0.025291	0.999680
orig	4	23	full_attention	ffn_out-23	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.009533	0.999956
orig	4	23	full_attention	ffn_out-23	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.010410	0.999948
orig	28	0	linear_gated_deltanet	z-0	attn_gate.weight	Q4_K	llama	0.006454	0.999979
orig	28	0	linear_gated_deltanet	z-0	attn_gate.weight	Q4_K	apr	0.006454	0.999979
orig	28	0	linear_gated_deltanet	linear_attn_out-0	ssm_out.weight	Q5_K	llama	0.038810	0.999247
orig	28	0	linear_gated_deltanet	linear_attn_out-0	ssm_out.weight	Q5_K	apr	0.038810	0.999247
orig	28	0	linear_gated_deltanet	ffn_out-0	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.020456	0.999791
orig	28	0	linear_gated_deltanet	ffn_out-0	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.020456	0.999791
orig	28	1	linear_gated_deltanet	z-1	attn_gate.weight	Q4_K	llama	0.007543	0.999972
orig	28	1	linear_gated_deltanet	z-1	attn_gate.weight	Q4_K	apr	0.007543	0.999972
orig	28	1	linear_gated_deltanet	linear_attn_out-1	ssm_out.weight	Q5_K	llama	0.019474	0.999811
orig	28	1	linear_gated_deltanet	linear_attn_out-1	ssm_out.weight	Q5_K	apr	0.019464	0.999811
orig	28	1	linear_gated_deltanet	ffn_out-1	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.016433	0.999865
orig	28	1	linear_gated_deltanet	ffn_out-1	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.016370	0.999866
orig	28	2	linear_gated_deltanet	z-2	attn_gate.weight	Q4_K	llama	0.006690	0.999978
orig	28	2	linear_gated_deltanet	z-2	attn_gate.weight	Q4_K	apr	0.006650	0.999978
orig	28	2	linear_gated_deltanet	linear_attn_out-2	ssm_out.weight	Q5_K	llama	0.050329	0.998733
orig	28	2	linear_gated_deltanet	linear_attn_out-2	ssm_out.weight	Q5_K	apr	0.049820	0.998758
orig	28	2	linear_gated_deltanet	ffn_out-2	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.024057	0.999720
orig	28	2	linear_gated_deltanet	ffn_out-2	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.023499	0.999725
orig	28	3	full_attention	attn_output-3	attn_output.weight	Q4_K	llama	0.028786	0.999587
orig	28	3	full_attention	attn_output-3	attn_output.weight	Q4_K	apr	0.030531	0.999535
orig	28	3	full_attention	ffn_out-3	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.020186	0.999797
orig	28	3	full_attention	ffn_out-3	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.020857	0.999782
orig	28	4	linear_gated_deltanet	z-4	attn_gate.weight	Q4_K	llama	0.005494	0.999986
orig	28	4	linear_gated_deltanet	z-4	attn_gate.weight	Q4_K	apr	0.005434	0.999985
orig	28	4	linear_gated_deltanet	linear_attn_out-4	ssm_out.weight	Q5_K	llama	0.025776	0.999674
orig	28	4	linear_gated_deltanet	linear_attn_out-4	ssm_out.weight	Q5_K	apr	0.026472	0.999650
orig	28	4	linear_gated_deltanet	ffn_out-4	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.021832	0.999762
orig	28	4	linear_gated_deltanet	ffn_out-4	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.021831	0.999764
orig	28	5	linear_gated_deltanet	z-5	attn_gate.weight	Q4_K	llama	0.006694	0.999978
orig	28	5	linear_gated_deltanet	z-5	attn_gate.weight	Q4_K	apr	0.006386	0.999980
orig	28	5	linear_gated_deltanet	linear_attn_out-5	ssm_out.weight	Q5_K	llama	0.029084	0.999578
orig	28	5	linear_gated_deltanet	linear_attn_out-5	ssm_out.weight	Q5_K	apr	0.028928	0.999582
orig	28	5	linear_gated_deltanet	ffn_out-5	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.022607	0.999745
orig	28	5	linear_gated_deltanet	ffn_out-5	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.023377	0.999727
orig	28	6	linear_gated_deltanet	z-6	attn_gate.weight	Q4_K	llama	0.006822	0.999977
orig	28	6	linear_gated_deltanet	z-6	attn_gate.weight	Q4_K	apr	0.007082	0.999976
orig	28	6	linear_gated_deltanet	linear_attn_out-6	ssm_out.weight	Q5_K	llama	0.022579	0.999746
orig	28	6	linear_gated_deltanet	linear_attn_out-6	ssm_out.weight	Q5_K	apr	0.023620	0.999721
orig	28	6	linear_gated_deltanet	ffn_out-6	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.026245	0.999660
orig	28	6	linear_gated_deltanet	ffn_out-6	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.027080	0.999633
orig	28	7	full_attention	attn_output-7	attn_output.weight	Q4_K	llama	0.041093	0.999156
orig	28	7	full_attention	attn_output-7	attn_output.weight	Q4_K	apr	0.038073	0.999276
orig	28	7	full_attention	ffn_out-7	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.024945	0.999690
orig	28	7	full_attention	ffn_out-7	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.026079	0.999664
orig	28	8	linear_gated_deltanet	z-8	attn_gate.weight	Q4_K	llama	0.007691	0.999971
orig	28	8	linear_gated_deltanet	z-8	attn_gate.weight	Q4_K	apr	0.007216	0.999977
orig	28	8	linear_gated_deltanet	linear_attn_out-8	ssm_out.weight	Q5_K	llama	0.039600	0.999217
orig	28	8	linear_gated_deltanet	linear_attn_out-8	ssm_out.weight	Q5_K	apr	0.040150	0.999197
orig	28	8	linear_gated_deltanet	ffn_out-8	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.024559	0.999698
orig	28	8	linear_gated_deltanet	ffn_out-8	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.024773	0.999693
orig	28	9	linear_gated_deltanet	z-9	attn_gate.weight	Q4_K	llama	0.008261	0.999978
orig	28	9	linear_gated_deltanet	z-9	attn_gate.weight	Q4_K	apr	0.006471	0.999982
orig	28	9	linear_gated_deltanet	linear_attn_out-9	ssm_out.weight	Q5_K	llama	0.022050	0.999758
orig	28	9	linear_gated_deltanet	linear_attn_out-9	ssm_out.weight	Q5_K	apr	0.022974	0.999738
orig	28	9	linear_gated_deltanet	ffn_out-9	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.025036	0.999689
orig	28	9	linear_gated_deltanet	ffn_out-9	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.024575	0.999698
orig	28	10	linear_gated_deltanet	z-10	attn_gate.weight	Q4_K	llama	0.005603	0.999985
orig	28	10	linear_gated_deltanet	z-10	attn_gate.weight	Q4_K	apr	0.005732	0.999987
orig	28	10	linear_gated_deltanet	linear_attn_out-10	ssm_out.weight	Q5_K	llama	0.019133	0.999817
orig	28	10	linear_gated_deltanet	linear_attn_out-10	ssm_out.weight	Q5_K	apr	0.020734	0.999785
orig	28	10	linear_gated_deltanet	ffn_out-10	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.023119	0.999735
orig	28	10	linear_gated_deltanet	ffn_out-10	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.023885	0.999715
orig	28	11	full_attention	attn_output-11	attn_output.weight	Q4_K	llama	0.046543	0.998929
orig	28	11	full_attention	attn_output-11	attn_output.weight	Q4_K	apr	0.045402	0.998969
orig	28	11	full_attention	ffn_out-11	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.021788	0.999763
orig	28	11	full_attention	ffn_out-11	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.024777	0.999693
orig	28	12	linear_gated_deltanet	z-12	attn_gate.weight	Q4_K	llama	0.005205	0.999988
orig	28	12	linear_gated_deltanet	z-12	attn_gate.weight	Q4_K	apr	0.005458	0.999986
orig	28	12	linear_gated_deltanet	linear_attn_out-12	ssm_out.weight	Q5_K	llama	0.024239	0.999708
orig	28	12	linear_gated_deltanet	linear_attn_out-12	ssm_out.weight	Q5_K	apr	0.023988	0.999714
orig	28	12	linear_gated_deltanet	ffn_out-12	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.026482	0.999649
orig	28	12	linear_gated_deltanet	ffn_out-12	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.026431	0.999653
orig	28	13	linear_gated_deltanet	z-13	attn_gate.weight	Q4_K	llama	0.006398	0.999980
orig	28	13	linear_gated_deltanet	z-13	attn_gate.weight	Q4_K	apr	0.006681	0.999980
orig	28	13	linear_gated_deltanet	linear_attn_out-13	ssm_out.weight	Q5_K	llama	0.026309	0.999657
orig	28	13	linear_gated_deltanet	linear_attn_out-13	ssm_out.weight	Q5_K	apr	0.026825	0.999642
orig	28	13	linear_gated_deltanet	ffn_out-13	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.026305	0.999657
orig	28	13	linear_gated_deltanet	ffn_out-13	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.027313	0.999627
orig	28	14	linear_gated_deltanet	z-14	attn_gate.weight	Q4_K	llama	0.006388	0.999985
orig	28	14	linear_gated_deltanet	z-14	attn_gate.weight	Q4_K	apr	0.005294	0.999986
orig	28	14	linear_gated_deltanet	linear_attn_out-14	ssm_out.weight	Q5_K	llama	0.019194	0.999816
orig	28	14	linear_gated_deltanet	linear_attn_out-14	ssm_out.weight	Q5_K	apr	0.018995	0.999820
orig	28	14	linear_gated_deltanet	ffn_out-14	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.025220	0.999689
orig	28	14	linear_gated_deltanet	ffn_out-14	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.025352	0.999680
orig	28	15	full_attention	attn_output-15	attn_output.weight	Q4_K	llama	0.055429	0.998493
orig	28	15	full_attention	attn_output-15	attn_output.weight	Q4_K	apr	0.053297	0.998601
orig	28	15	full_attention	ffn_out-15	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.022109	0.999756
orig	28	15	full_attention	ffn_out-15	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.022263	0.999752
orig	28	16	linear_gated_deltanet	z-16	attn_gate.weight	Q4_K	llama	0.004501	0.999990
orig	28	16	linear_gated_deltanet	z-16	attn_gate.weight	Q4_K	apr	0.004758	0.999989
orig	28	16	linear_gated_deltanet	linear_attn_out-16	ssm_out.weight	Q5_K	llama	0.032466	0.999474
orig	28	16	linear_gated_deltanet	linear_attn_out-16	ssm_out.weight	Q5_K	apr	0.034112	0.999425
orig	28	16	linear_gated_deltanet	ffn_out-16	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.024917	0.999694
orig	28	16	linear_gated_deltanet	ffn_out-16	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.024561	0.999699
orig	28	17	linear_gated_deltanet	z-17	attn_gate.weight	Q4_K	llama	0.005451	0.999986
orig	28	17	linear_gated_deltanet	z-17	attn_gate.weight	Q4_K	apr	0.005948	0.999986
orig	28	17	linear_gated_deltanet	linear_attn_out-17	ssm_out.weight	Q5_K	llama	0.024556	0.999698
orig	28	17	linear_gated_deltanet	linear_attn_out-17	ssm_out.weight	Q5_K	apr	0.023501	0.999724
orig	28	17	linear_gated_deltanet	ffn_out-17	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.021838	0.999762
orig	28	17	linear_gated_deltanet	ffn_out-17	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.022924	0.999738
orig	28	18	linear_gated_deltanet	z-18	attn_gate.weight	Q4_K	llama	0.005073	0.999987
orig	28	18	linear_gated_deltanet	z-18	attn_gate.weight	Q4_K	apr	0.005172	0.999987
orig	28	18	linear_gated_deltanet	linear_attn_out-18	ssm_out.weight	Q5_K	llama	0.019313	0.999815
orig	28	18	linear_gated_deltanet	linear_attn_out-18	ssm_out.weight	Q5_K	apr	0.019290	0.999814
orig	28	18	linear_gated_deltanet	ffn_out-18	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.023760	0.999729
orig	28	18	linear_gated_deltanet	ffn_out-18	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.022087	0.999757
orig	28	19	full_attention	attn_output-19	attn_output.weight	Q4_K	llama	0.061055	0.998139
orig	28	19	full_attention	attn_output-19	attn_output.weight	Q4_K	apr	0.060178	0.998206
orig	28	19	full_attention	ffn_out-19	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.027628	0.999619
orig	28	19	full_attention	ffn_out-19	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.026540	0.999649
orig	28	20	linear_gated_deltanet	z-20	attn_gate.weight	Q4_K	llama	0.004413	0.999990
orig	28	20	linear_gated_deltanet	z-20	attn_gate.weight	Q4_K	apr	0.004345	0.999991
orig	28	20	linear_gated_deltanet	linear_attn_out-20	ssm_out.weight	Q5_K	llama	0.023668	0.999720
orig	28	20	linear_gated_deltanet	linear_attn_out-20	ssm_out.weight	Q5_K	apr	0.023514	0.999724
orig	28	20	linear_gated_deltanet	ffn_out-20	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.025475	0.999676
orig	28	20	linear_gated_deltanet	ffn_out-20	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.026253	0.999662
orig	28	21	linear_gated_deltanet	z-21	attn_gate.weight	Q4_K	llama	0.007082	0.999977
orig	28	21	linear_gated_deltanet	z-21	attn_gate.weight	Q4_K	apr	0.006914	0.999980
orig	28	21	linear_gated_deltanet	linear_attn_out-21	ssm_out.weight	Q5_K	llama	0.023173	0.999731
orig	28	21	linear_gated_deltanet	linear_attn_out-21	ssm_out.weight	Q5_K	apr	0.023516	0.999725
orig	28	21	linear_gated_deltanet	ffn_out-21	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.025553	0.999677
orig	28	21	linear_gated_deltanet	ffn_out-21	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.026009	0.999663
orig	28	22	linear_gated_deltanet	z-22	attn_gate.weight	Q4_K	llama	0.006375	0.999980
orig	28	22	linear_gated_deltanet	z-22	attn_gate.weight	Q4_K	apr	0.007421	0.999978
orig	28	22	linear_gated_deltanet	linear_attn_out-22	ssm_out.weight	Q5_K	llama	0.037751	0.999288
orig	28	22	linear_gated_deltanet	linear_attn_out-22	ssm_out.weight	Q5_K	apr	0.039304	0.999227
orig	28	22	linear_gated_deltanet	ffn_out-22	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.025554	0.999696
orig	28	22	linear_gated_deltanet	ffn_out-22	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.025595	0.999673
orig	28	23	full_attention	attn_output-23	attn_output.weight	Q4_K	llama	0.024666	0.999696
orig	28	23	full_attention	attn_output-23	attn_output.weight	Q4_K	apr	0.026839	0.999641
orig	28	23	full_attention	ffn_out-23	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.013494	0.999915
orig	28	23	full_attention	ffn_out-23	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.013456	0.999919
