binary,feature,quality_1_10,verified_hardware,top_competitor,in_dogfood_skill,cluster_id,cluster_label,evidence_path,confidence
aprender-orchestrate,aprender-orchestrate experiment tree,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/experiment.rs:13,high
aprender-orchestrate,aprender-orchestrate falsify,6,UNKNOWN,claude-code,no,0,entrypoint-and-mcp,crates/aprender-orchestrate/src/main_cli.rs:321,high
aprender-orchestrate,aprender-orchestrate hf catalog,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/hf.rs:15,high
aprender-orchestrate,aprender-orchestrate hf course,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/hf.rs:46,high
aprender-orchestrate,aprender-orchestrate hf info,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/hf.rs:98,high
aprender-orchestrate,aprender-orchestrate hf pull,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/hf.rs:108,high
aprender-orchestrate,aprender-orchestrate hf push,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/hf.rs:126,high
aprender-orchestrate,aprender-orchestrate hf search,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/hf.rs:80,high
aprender-orchestrate,aprender-orchestrate hf tree,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/hf.rs:69,high
aprender-orchestrate,aprender-orchestrate init,6,UNKNOWN,claude-code,no,0,entrypoint-and-mcp,crates/aprender-orchestrate/src/main_cli.rs:57,high
aprender-orchestrate,aprender-orchestrate mcp,6,UNKNOWN,claude-code,no,0,entrypoint-and-mcp,crates/aprender-orchestrate/src/main_cli.rs:233,high
aprender-orchestrate,aprender-orchestrate optimize,6,UNKNOWN,claude-code,no,0,entrypoint-and-mcp,crates/aprender-orchestrate/src/main_cli.rs:110,high
aprender-orchestrate,aprender-orchestrate oracle,6,UNKNOWN,claude-code,no,0,entrypoint-and-mcp,crates/aprender-orchestrate/src/main_cli.rs:215,high
aprender-orchestrate,aprender-orchestrate pacha alias,6,UNKNOWN,claude-code,no,13,orchestrate-pacha-secrets,crates/aprender-orchestrate/src/pacha/commands.rs:86,high
aprender-orchestrate,aprender-orchestrate pacha aliases,6,UNKNOWN,claude-code,no,13,orchestrate-pacha-secrets,crates/aprender-orchestrate/src/pacha/commands.rs:79,high
aprender-orchestrate,aprender-orchestrate pacha decrypt,6,UNKNOWN,claude-code,no,13,orchestrate-pacha-secrets,crates/aprender-orchestrate/src/pacha/commands.rs:220,high
aprender-orchestrate,aprender-orchestrate pacha encrypt,6,UNKNOWN,claude-code,no,13,orchestrate-pacha-secrets,crates/aprender-orchestrate/src/pacha/commands.rs:205,high
aprender-orchestrate,aprender-orchestrate pacha keygen,6,UNKNOWN,claude-code,no,13,orchestrate-pacha-secrets,crates/aprender-orchestrate/src/pacha/commands.rs:156,high
aprender-orchestrate,aprender-orchestrate pacha list,6,UNKNOWN,claude-code,no,13,orchestrate-pacha-secrets,crates/aprender-orchestrate/src/pacha/commands.rs:31,high
aprender-orchestrate,aprender-orchestrate pacha pin,6,UNKNOWN,claude-code,no,13,orchestrate-pacha-secrets,crates/aprender-orchestrate/src/pacha/commands.rs:111,high
aprender-orchestrate,aprender-orchestrate pacha prune,6,UNKNOWN,claude-code,no,13,orchestrate-pacha-secrets,crates/aprender-orchestrate/src/pacha/commands.rs:100,high
aprender-orchestrate,aprender-orchestrate pacha pull,6,UNKNOWN,claude-code,no,13,orchestrate-pacha-secrets,crates/aprender-orchestrate/src/pacha/commands.rs:16,high
aprender-orchestrate,aprender-orchestrate pacha rm,6,UNKNOWN,claude-code,no,13,orchestrate-pacha-secrets,crates/aprender-orchestrate/src/pacha/commands.rs:42,high
aprender-orchestrate,aprender-orchestrate pacha run,6,UNKNOWN,claude-code,no,13,orchestrate-pacha-secrets,crates/aprender-orchestrate/src/pacha/commands.rs:125,high
aprender-orchestrate,aprender-orchestrate pacha search,6,UNKNOWN,claude-code,no,13,orchestrate-pacha-secrets,crates/aprender-orchestrate/src/pacha/commands.rs:68,high
aprender-orchestrate,aprender-orchestrate pacha show,6,UNKNOWN,claude-code,no,13,orchestrate-pacha-secrets,crates/aprender-orchestrate/src/pacha/commands.rs:57,high
aprender-orchestrate,aprender-orchestrate pacha sign,6,UNKNOWN,claude-code,no,13,orchestrate-pacha-secrets,crates/aprender-orchestrate/src/pacha/commands.rs:171,high
aprender-orchestrate,aprender-orchestrate pacha stats,6,UNKNOWN,claude-code,no,13,orchestrate-pacha-secrets,crates/aprender-orchestrate/src/pacha/commands.rs:97,high
aprender-orchestrate,aprender-orchestrate pacha unpin,6,UNKNOWN,claude-code,no,13,orchestrate-pacha-secrets,crates/aprender-orchestrate/src/pacha/commands.rs:118,high
aprender-orchestrate,aprender-orchestrate pacha verify,6,UNKNOWN,claude-code,no,13,orchestrate-pacha-secrets,crates/aprender-orchestrate/src/pacha/commands.rs:190,high
aprender-orchestrate,aprender-orchestrate parf,6,UNKNOWN,claude-code,no,0,entrypoint-and-mcp,crates/aprender-orchestrate/src/main_cli.rs:184,high
aprender-orchestrate,aprender-orchestrate playbook lock,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/playbook.rs:42,high
aprender-orchestrate,aprender-orchestrate playbook run,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/playbook.rs:12,high
aprender-orchestrate,aprender-orchestrate playbook status,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/playbook.rs:36,high
aprender-orchestrate,aprender-orchestrate playbook validate,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/playbook.rs:30,high
aprender-orchestrate,aprender-orchestrate report,6,UNKNOWN,claude-code,no,0,entrypoint-and-mcp,crates/aprender-orchestrate/src/main_cli.rs:163,high
aprender-orchestrate,aprender-orchestrate reset,6,UNKNOWN,claude-code,no,0,entrypoint-and-mcp,crates/aprender-orchestrate/src/main_cli.rs:177,high
aprender-orchestrate,aprender-orchestrate serve,6,UNKNOWN,claude-code,no,0,entrypoint-and-mcp,crates/aprender-orchestrate/src/main_cli.rs:275,high
aprender-orchestrate,aprender-orchestrate stack check,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/stack.rs:46,high
aprender-orchestrate,aprender-orchestrate stack comply,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/stack.rs:197,high
aprender-orchestrate,aprender-orchestrate stack drift,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/stack.rs:185,high
aprender-orchestrate,aprender-orchestrate stack gate,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/stack.rs:149,high
aprender-orchestrate,aprender-orchestrate stack publish-status,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/stack.rs:173,high
aprender-orchestrate,aprender-orchestrate stack quality,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/stack.rs:128,high
aprender-orchestrate,aprender-orchestrate stack release,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/stack.rs:67,high
aprender-orchestrate,aprender-orchestrate stack status,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/stack.rs:90,high
aprender-orchestrate,aprender-orchestrate stack sync,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/stack.rs:102,high
aprender-orchestrate,aprender-orchestrate stack tree,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/stack.rs:116,high
aprender-orchestrate,aprender-orchestrate stack versions,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/stack.rs:158,high
aprender-orchestrate,aprender-orchestrate status,6,UNKNOWN,claude-code,no,0,entrypoint-and-mcp,crates/aprender-orchestrate/src/main_cli.rs:174,high
aprender-orchestrate,aprender-orchestrate transpile,6,UNKNOWN,claude-code,no,0,entrypoint-and-mcp,crates/aprender-orchestrate/src/main_cli.rs:87,high
aprender-orchestrate,aprender-orchestrate validate,6,UNKNOWN,claude-code,no,0,entrypoint-and-mcp,crates/aprender-orchestrate/src/main_cli.rs:129,high
aprender-orchestrate,aprender-orchestrate viz dashboard,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/viz.rs:29,high
aprender-orchestrate,aprender-orchestrate viz tree,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/viz.rs:14,high
aprender-orchestrate,mcp:calculator (banco POST /api/v1/mcp),6,UNKNOWN,claude-code,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/tools.rs:58,medium
aprender-orchestrate,mcp:code_execution (banco POST /api/v1/mcp),6,UNKNOWN,claude-code,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/tools.rs:79,medium
aprender-orchestrate,mcp:compute (agent tool registry),6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/agent/tool/mcp_server.rs:285,medium
aprender-orchestrate,mcp:memory (agent tool registry),6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/agent/tool/mcp_server.rs:118,medium
aprender-orchestrate,mcp:rag (agent tool registry),6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/agent/tool/mcp_server.rs:213,medium
aprender-orchestrate,mcp:web_search (banco POST /api/v1/mcp),6,UNKNOWN,claude-code,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/tools.rs:105,medium
aprender-profile,aprender-profile -- <COMMAND> (trace a launched command),6,UNKNOWN,NONE,no,9,profiling,crates/aprender-profile/src/cli.rs:270,high
aprender-profile,aprender-profile --anomaly-realtime (sigma anomaly detection),6,UNKNOWN,NONE,no,9,profiling,crates/aprender-profile/src/cli.rs:72-82,high
aprender-profile,aprender-profile --chaos <PRESET> (chaos engineering),6,UNKNOWN,NONE,no,9,profiling,crates/aprender-profile/src/cli.rs:209,high
aprender-profile,aprender-profile --dl-anomaly (autoencoder),6,UNKNOWN,NONE,no,9,profiling,crates/aprender-profile/src/cli.rs:120,high
aprender-profile,aprender-profile --hpu-analysis,6,UNKNOWN,NONE,no,9,profiling,crates/aprender-profile/src/cli.rs:84,high
aprender-profile,aprender-profile --ml-anomaly (k-means clustering),6,UNKNOWN,NONE,no,9,profiling,crates/aprender-profile/src/cli.rs:92,high
aprender-profile,aprender-profile --ml-outliers (isolation forest),6,UNKNOWN,NONE,no,9,profiling,crates/aprender-profile/src/cli.rs:104,high
aprender-profile,aprender-profile --otlp-endpoint <URL> (OpenTelemetry export),6,UNKNOWN,NONE,no,9,profiling,crates/aprender-profile/src/cli.rs:156,high
aprender-profile,aprender-profile --save-model / --load-model,6,UNKNOWN,NONE,no,9,profiling,crates/aprender-profile/src/cli.rs:246,high
aprender-profile,aprender-profile --trace-compute,6,UNKNOWN,NONE,no,9,profiling,crates/aprender-profile/src/cli.rs:175,high
aprender-profile,aprender-profile --transpiler-map <FILE> (transpiler correlation),6,UNKNOWN,NONE,no,9,profiling,crates/aprender-profile/src/cli.rs:136,high
aprender-profile,aprender-profile -e/--expr <EXPR> (syscall filtering),6,UNKNOWN,NONE,no,9,profiling,crates/aprender-profile/src/cli.rs:36,high
aprender-profile,aprender-profile -f/--follow-forks,6,UNKNOWN,NONE,no,9,profiling,crates/aprender-profile/src/cli.rs:56,high
aprender-profile,aprender-profile -p <PID> (attach to running process),6,UNKNOWN,NONE,no,9,profiling,crates/aprender-profile/src/cli.rs:52,high
aprender-profile,aprender-profile -s/--source (DWARF source correlation),6,UNKNOWN,NONE,no,9,profiling,crates/aprender-profile/src/cli.rs:32,high
aprender-profile,aprender-profile validate -- <COMMAND> (golden-baseline trace validation),6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-profile/src/cli.rs:280-334,high
aprender-ptx-debug,aprender-ptx-debug analyze,6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-ptx-debug/src/cli.rs:49,high
aprender-ptx-debug,aprender-ptx-debug gen-fkr,6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-ptx-debug/src/cli.rs:53,high
aprender-ptx-debug,aprender-ptx-debug version,6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-ptx-debug/src/cli.rs:56,high
aprender-test-cli,"GET / (dev server, static)",6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/dev_server.rs:338,medium
aprender-test-cli,"GET /ws (dev server, WebSocket)",6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-test-cli/src/dev_server.rs:330,medium
aprender-test-cli,aprender-test-cli animation check,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:298,high
aprender-test-cli,aprender-test-cli audio check,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:202,high
aprender-test-cli,aprender-test-cli av-sync check,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:132,high
aprender-test-cli,aprender-test-cli av-sync report,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:135,high
aprender-test-cli,aprender-test-cli build,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:54,high
aprender-test-cli,aprender-test-cli comply,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:75,high
aprender-test-cli,aprender-test-cli comply check,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:1458,high
aprender-test-cli,aprender-test-cli comply diff,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:1464,high
aprender-test-cli,aprender-test-cli comply enforce,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:1467,high
aprender-test-cli,aprender-test-cli comply migrate,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:1461,high
aprender-test-cli,aprender-test-cli comply report,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:1470,high
aprender-test-cli,aprender-test-cli config,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:48,high
aprender-test-cli,aprender-test-cli coverage,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:42,high
aprender-test-cli,aprender-test-cli init,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:45,high
aprender-test-cli,aprender-test-cli llm bench,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:406,high
aprender-test-cli,aprender-test-cli llm data-audit,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:412,high
aprender-test-cli,aprender-test-cli llm experiment,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:410,high
aprender-test-cli,aprender-test-cli llm experiment compare,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:715,high
aprender-test-cli,aprender-test-cli llm experiment init,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:711,high
aprender-test-cli,aprender-test-cli llm experiment status,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:713,high
aprender-test-cli,aprender-test-cli llm gen-dataset,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:416,high
aprender-test-cli,aprender-test-cli llm load,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:404,high
aprender-test-cli,aprender-test-cli llm report,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:408,high
aprender-test-cli,aprender-test-cli llm score,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:418,high
aprender-test-cli,aprender-test-cli llm sweep,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:414,high
aprender-test-cli,aprender-test-cli llm test,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:402,high
aprender-test-cli,aprender-test-cli playbook,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:60,high
aprender-test-cli,aprender-test-cli record,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:36,high
aprender-test-cli,aprender-test-cli report,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:39,high
aprender-test-cli,aprender-test-cli serve,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:51,high
aprender-test-cli,aprender-test-cli serve score,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:1142,high
aprender-test-cli,aprender-test-cli serve tree,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:1136,high
aprender-test-cli,aprender-test-cli serve viz,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:1139,high
aprender-test-cli,aprender-test-cli stress,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:109,high
aprender-test-cli,aprender-test-cli test,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:33,high
aprender-test-cli,aprender-test-cli video check,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:244,high
aprender-test-cli,aprender-test-cli watch,6,UNKNOWN,NONE,no,12,test-harness,crates/aprender-test-cli/src/commands.rs:57,high
aprender-train-bench,aprender-train-bench ablation,6,x86_64-linux,pytorch,no,0,entrypoint-and-mcp,crates/aprender-train-bench/src/main.rs:80,low
aprender-train-bench,aprender-train-bench alpha,6,x86_64-linux,pytorch,no,0,entrypoint-and-mcp,crates/aprender-train-bench/src/main.rs:50,low
aprender-train-bench,aprender-train-bench compare,6,x86_64-linux,pytorch,no,0,entrypoint-and-mcp,crates/aprender-train-bench/src/main.rs:69,low
aprender-train-bench,aprender-train-bench cost-performance,6,x86_64-linux,pytorch,no,0,entrypoint-and-mcp,crates/aprender-train-bench/src/main.rs:87,low
aprender-train-bench,aprender-train-bench recommend,6,x86_64-linux,pytorch,no,0,entrypoint-and-mcp,crates/aprender-train-bench/src/main.rs:98,low
aprender-train-bench,aprender-train-bench temperature,6,x86_64-linux,pytorch,no,0,entrypoint-and-mcp,crates/aprender-train-bench/src/main.rs:31,low
aprender-train-distill,aprender-train-distill estimate,6,UNKNOWN,unsloth,no,0,entrypoint-and-mcp,crates/aprender-train-distill/src/main.rs:43,high
aprender-train-distill,aprender-train-distill export,6,UNKNOWN,unsloth,no,0,entrypoint-and-mcp,crates/aprender-train-distill/src/main.rs:69,high
aprender-train-distill,aprender-train-distill run,6,UNKNOWN,unsloth,no,0,entrypoint-and-mcp,crates/aprender-train-distill/src/main.rs:28,high
aprender-train-distill,aprender-train-distill validate,6,UNKNOWN,unsloth,no,0,entrypoint-and-mcp,crates/aprender-train-distill/src/main.rs:62,high
aprender-train-inspect,aprender-train-inspect compare,6,x86_64-linux,pytorch,no,0,entrypoint-and-mcp,crates/aprender-train-inspect/src/main.rs:87,low
aprender-train-inspect,aprender-train-inspect convert,6,x86_64-linux,pytorch,no,0,entrypoint-and-mcp,crates/aprender-train-inspect/src/main.rs:69,low
aprender-train-inspect,aprender-train-inspect info,6,x86_64-linux,pytorch,no,0,entrypoint-and-mcp,crates/aprender-train-inspect/src/main.rs:29,low
aprender-train-inspect,aprender-train-inspect layers,6,x86_64-linux,pytorch,no,0,entrypoint-and-mcp,crates/aprender-train-inspect/src/main.rs:35,low
aprender-train-inspect,aprender-train-inspect memory,6,x86_64-linux,pytorch,no,0,entrypoint-and-mcp,crates/aprender-train-inspect/src/main.rs:45,low
aprender-train-inspect,aprender-train-inspect validate,6,x86_64-linux,pytorch,no,0,entrypoint-and-mcp,crates/aprender-train-inspect/src/main.rs:59,low
aprender-train-lora,aprender-train-lora compare,6,UNKNOWN,unsloth,no,0,entrypoint-and-mcp,crates/aprender-train-lora/src/main.rs:50,high
aprender-train-lora,aprender-train-lora inspect,6,UNKNOWN,unsloth,no,0,entrypoint-and-mcp,crates/aprender-train-lora/src/main.rs:80,high
aprender-train-lora,aprender-train-lora merge,6,UNKNOWN,unsloth,no,0,entrypoint-and-mcp,crates/aprender-train-lora/src/main.rs:61,high
aprender-train-lora,aprender-train-lora plan,6,UNKNOWN,unsloth,no,0,entrypoint-and-mcp,crates/aprender-train-lora/src/main.rs:29,high
aprender-train-shell,aprender-train-shell (interactive REPL),6,x86_64-linux,pytorch,no,0,entrypoint-and-mcp,crates/aprender-train-shell/src/main.rs:63,low
aprender-train-shell,aprender-train-shell -c <STR> (one-shot REPL command),6,x86_64-linux,pytorch,no,12,test-harness,crates/aprender-train-shell/src/main.rs:16,low
aprender-train-shell,aprender-train-shell -s <PATH> (resume saved session),6,x86_64-linux,pytorch,no,0,entrypoint-and-mcp,crates/aprender-train-shell/src/main.rs:12,low
aprender-train-shell,repl: clear,6,x86_64-linux,pytorch,no,12,test-harness,crates/aprender-train-shell/src/commands.rs:71,low
aprender-train-shell,repl: distill,6,x86_64-linux,pytorch,no,12,test-harness,crates/aprender-train-shell/src/commands.rs:67,low
aprender-train-shell,repl: export <format> <path>,6,x86_64-linux,pytorch,no,12,test-harness,crates/aprender-train-shell/src/commands.rs:68,low
aprender-train-shell,repl: fetch <model_id>,6,x86_64-linux,pytorch,no,12,test-harness,crates/aprender-train-shell/src/commands.rs:63,low
aprender-train-shell,repl: help,6,x86_64-linux,pytorch,no,12,test-harness,crates/aprender-train-shell/src/commands.rs:70,low
aprender-train-shell,repl: history,6,x86_64-linux,pytorch,no,12,test-harness,crates/aprender-train-shell/src/commands.rs:69,low
aprender-train-shell,repl: inspect,6,x86_64-linux,pytorch,no,12,test-harness,crates/aprender-train-shell/src/commands.rs:64,low
aprender-train-shell,repl: memory,6,x86_64-linux,pytorch,no,12,test-harness,crates/aprender-train-shell/src/commands.rs:65,low
aprender-train-shell,repl: quit,6,x86_64-linux,pytorch,no,12,test-harness,crates/aprender-train-shell/src/commands.rs:72,low
aprender-train-shell,repl: set <key> <value>,6,x86_64-linux,pytorch,no,12,test-harness,crates/aprender-train-shell/src/commands.rs:66,low
aprender-zram-generator,aprender-zram-generator <NORMAL_DIR> (systemd.generator unit emission),6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-zram-generator/src/main.rs:30-60,high
presentar,presentar bundle,6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-present-cli/src/main.rs:67,high
presentar,presentar check,6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-present-cli/src/main.rs:84,high
presentar,presentar deploy,6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-present-cli/src/main.rs:125,high
presentar,presentar gate,6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-present-cli/src/main.rs:106,high
presentar,presentar new,6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-present-cli/src/main.rs:78,high
presentar,presentar score,6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-present-cli/src/main.rs:91,high
presentar,presentar serve,6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-present-cli/src/main.rs:52,high
ptop,ptop (interactive TUI system monitor),6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-present-terminal/src/bin/ptop.rs:120-134,high
ptop,ptop --dump-config,6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-present-terminal/src/bin/ptop.rs:56,high
ptop,ptop --render-once,6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-present-terminal/src/bin/ptop.rs:117,high
ptop,ptop --render-once --explode <PANEL>,6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-present-terminal/src/bin/ptop.rs:63,high
pv,pv audit,6,x86_64-linux,NONE,no,6,contracts-pv,crates/aprender-contracts-cli/src/cli.rs:59,low
pv,pv book,6,x86_64-linux,NONE,no,6,contracts-pv,crates/aprender-contracts-cli/src/cli.rs:300,low
pv,pv certify,6,x86_64-linux,NONE,no,6,contracts-pv,crates/aprender-contracts-cli/src/cli.rs:381,low
pv,pv check-parity,6,x86_64-linux,NONE,no,6,contracts-pv,crates/aprender-contracts-cli/src/cli.rs:20,low
pv,pv codegen,6,x86_64-linux,NONE,no,6,contracts-pv,crates/aprender-contracts-cli/src/cli.rs:37,low
pv,pv coq,6,x86_64-linux,NONE,no,6,contracts-pv,crates/aprender-contracts-cli/src/cli.rs:286,low
pv,pv coverage,6,x86_64-linux,NONE,no,6,contracts-pv,crates/aprender-contracts-cli/src/cli.rs:80,low
pv,pv diff,6,x86_64-linux,NONE,no,6,contracts-pv,crates/aprender-contracts-cli/src/cli.rs:73,low
pv,pv equations,6,x86_64-linux,NONE,no,6,contracts-pv,crates/aprender-contracts-cli/src/cli.rs:124,low
pv,pv explain,6,x86_64-linux,NONE,no,6,contracts-pv,crates/aprender-contracts-cli/src/cli.rs:9,low
pv,pv extract-pytorch,6,x86_64-linux,NONE,no,6,contracts-pv,crates/aprender-contracts-cli/src/cli.rs:31,low
pv,pv flux,6,x86_64-linux,NONE,no,6,contracts-pv,crates/aprender-contracts-cli/src/cli.rs:292,low
pv,pv fuzz,6,x86_64-linux,NONE,no,6,contracts-pv,crates/aprender-contracts-cli/src/cli.rs:288,low
pv,pv generate,6,x86_64-linux,NONE,no,6,contracts-pv,crates/aprender-contracts-cli/src/cli.rs:98,low
pv,pv graph,6,x86_64-linux,NONE,no,6,contracts-pv,crates/aprender-contracts-cli/src/cli.rs:115,low
pv,pv infer,6,x86_64-linux,NONE,no,6,contracts-pv,crates/aprender-contracts-cli/src/cli.rs:315,low
pv,pv invariants,6,x86_64-linux,NONE,no,6,contracts-pv,crates/aprender-contracts-cli/src/cli.rs:284,low
pv,pv kaizen,6,x86_64-linux,NONE,no,6,contracts-pv,crates/aprender-contracts-cli/src/cli.rs:362,low
pv,pv kani,6,x86_64-linux,NONE,no,6,contracts-pv,crates/aprender-contracts-cli/src/cli.rs:45,low
pv,pv lean,6,x86_64-linux,NONE,no,6,contracts-pv,crates/aprender-contracts-cli/src/cli.rs:130,low
pv,pv lean-status,6,x86_64-linux,NONE,no,6,contracts-pv,crates/aprender-contracts-cli/src/cli.rs:136,low
pv,pv lint,6,x86_64-linux,NONE,no,6,contracts-pv,crates/aprender-contracts-cli/src/cli.rs:166,low
pv,pv migrate,6,x86_64-linux,NONE,no,6,contracts-pv,crates/aprender-contracts-cli/src/cli.rs:419,low
pv,pv mirai,6,x86_64-linux,NONE,no,6,contracts-pv,crates/aprender-contracts-cli/src/cli.rs:290,low
pv,pv pipeline,6,x86_64-linux,NONE,no,6,contracts-pv,crates/aprender-contracts-cli/src/cli.rs:354,low
