name	layer	pos	n	file
linear_attn_out	22	3	1024	pos3/linear_attn_out-22.f32
attn_residual	22	3	1024	pos3/attn_residual-22.f32
attn_post_norm	22	3	1024	pos3/attn_post_norm-22.f32
ffn_out	22	3	1024	pos3/ffn_out-22.f32
l_out	22	3	1024	pos3/l_out-22.f32
attn_norm	23	3	1024	pos3/attn_norm-23.f32
attn_pregate	23	3	2048	pos3/attn_pregate-23.f32
attn_gated	23	3	2048	pos3/attn_gated-23.f32
attn_output	23	3	1024	pos3/attn_output-23.f32
attn_residual	23	3	1024	pos3/attn_residual-23.f32
attn_post_norm	23	3	1024	pos3/attn_post_norm-23.f32
ffn_out	23	3	1024	pos3/ffn_out-23.f32
l_out	23	3	1024	pos3/l_out-23.f32
result_norm	-1	3	1024	pos3/result_norm.f32
result_output	-1	3	248320	pos3/result_output.f32
